Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Monthly Debt,Months since last delinquent,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
d46f991d-ef8c-4a0f-ab90-765863ffd665,1c939c23-68cd-4607-9949-634939398ec5,Fully Paid,105710,Short Term,699,708073,0,Rent,8673.88,58,7.2,7,0,62947,114422,0,0
f9797f9f-3a32-4ce7-a9be-b4a334cdb353,84852087-a72a-47ab-b0c6-b839012d38de,Charged Off,133936,Short Term,713,697756,4,Rent,16746.22,NA,8.8,7,0,74328,98252,0,0
84b38723-4f30-4137-b554-f1925bdacb56,cdea1ae9-836c-415d-9d99-8f69b23a61ae,Fully Paid,185328,Short Term,731,941450,4,Rent,9179.09,NA,9.7,8,0,70623,263802,0,0
f45e918e-b701-4bc8-bc96-a2ffdcf7c777,5784e5d0-df23-4127-b437-02b14632ef43,Fully Paid,220418,Short Term,731,666273,0,Own Home,6773.69,NA,13,3,0,101802,154286,0,0
b5ca9c8c-30a4-4bcd-a42a-474fc60ccf42,3a568345-4c97-4522-82eb-46671d3a4dc4,Fully Paid,122870,Short Term,733,663271,5,Rent,11938.84,NA,11.3,10,0,66785,224114,0,0
fde998f0-0272-4a7e-b609-b6205fcd1e11,73858d76-24f0-45b4-9449-44a2bd5fd9e4,Fully Paid,155100,Short Term,702,432231,3,Home Mortgage,2967.99,30,11.1,4,0,5947,118800,0,0
af352d2a-da1c-405f-8483-3e9485a7901d,b03e2447-7ea0-4720-a9b7-e8c395923b39,Fully Paid,139986,Short Term,723,560918,1,Rent,8647.47,15,9.5,7,0,137123,181456,0,0
246325f5-7104-42c7-8ec2-e2276465e9fd,fbf04a8a-3302-432e-98d7-c3dbd3a84a31,Charged Off,120098,Short Term,732,806778,3,Rent,10353.67,NA,11.5,5,0,90592,237864,0,0
a683022e-6d45-437b-aeff-605f6bdc5d5e,a467e850-e2ad-4467-8f4c-d36e48863ec7,Fully Paid,108416,Short Term,745,636690,4,Rent,4796.36,34,14,6,0,168397,216876,0,0
e3d610ee-d97d-433b-94c6-b36ba8e0a9d7,65cc6ce6-0a38-48c4-9e60-6cfc6b38f149,Charged Off,143858,Short Term,742,649876,0,Rent,11047.93,NA,11.1,8,0,127433,168256,0,0
e37cd5da-c8b1-4859-bf5e-9558b303eb6c,45b94c2c-8679-4712-b778-cb818fa73bd9,Fully Paid,33528,Short Term,709,772388,10,Own Home,20790.18,12,11,12,1,48184,311652,0,0
4fc91a99-98f0-444f-a753-d903f7bc16ec,a129ad09-8400-4006-83bf-77e4272cebef,Fully Paid,66000,Short Term,725,949905,6,Rent,10844.63,NA,14.8,6,0,199519,285934,0,0
26716abe-653a-493e-bab1-dc53a81639c9,286626ce-13f0-4533-a5a5-5a27c3ac63d2,Fully Paid,130746,Short Term,726,621053,1,Home Mortgage,14956.8,2,9.1,9,0,128060,191818,0,0
1c72fd7b-67b7-43a4-81c3-9d32dd0ce7bd,fa14f389-af24-4629-8b64-69ef2972878b,Fully Paid,443608,Short Term,680,827754,10,Rent,2166,43,12,4,0,82365,124190,0,0
b2e530a2-994a-4d14-b1bc-f968f702b8bf,65595044-ac52-4e70-abc6-8693bb2c62ba,Fully Paid,133100,Short Term,695,498142,3,Rent,4151.31,NA,10.4,7,0,85918,193160,0,0
d6769ca8-38eb-47c1-b6b3-e3169a2db51d,06c0a654-6892-44ce-931f-4f7f543b0c01,Fully Paid,150172,Short Term,744,926345,2,Own Home,11888.11,NA,11.4,7,0,173109,238062,0,0
ab2b5496-d119-4fd8-8067-3fa92da57bff,5feee42f-b37b-4e43-8419-0f23817660be,Fully Paid,133738,Short Term,743,962540,10,Home Mortgage,7371.43,NA,13.5,8,1,78242,147048,1,0
e8219d52-530b-44cc-a44c-f70cc9ebf450,c79d8325-28bd-4390-bf3b-00e89c9a4b2a,Charged Off,421234,Long Term,647,957258,0,Home Mortgage,19464.17,NA,8.9,12,0,127642,250492,0,0
c8059151-02ee-4c9b-9a71-a729755abfc9,0dc44bf5-b4de-4769-a201-54b779fad215,Fully Paid,110814,Short Term,714,556985,3,Rent,4883,2,9.6,20,0,91200,406186,0,0
2f6c470d-931d-4af3-ab55-16e7f6fcdcda,2593d6ce-dff2-41eb-b17e-38ab8d6168b0,Charged Off,180884,Short Term,722,450338,8,Own Home,11070.92,77,10.4,12,1,197980,434170,1,0
ba870fbf-f717-4655-aa92-2899c9f6b520,fa5d92a7-de94-436e-accb-65ed5d01a1a0,Fully Paid,134794,Short Term,717,613168,9,Rent,14358.3,NA,14,8,0,131271,248358,0,0
7fe50831-116a-4468-97d5-93aff08718f1,c44c32c9-d9bf-4d1c-aaea-c7982b3b93d3,Charged Off,101354,Short Term,714,851751,10,Rent,10434.04,NA,13,16,0,65227,208054,0,0
29e87731-5121-4c7a-9f63-a53a2366a94c,c6b15fac-1370-4629-84f2-74dfde3077b8,Charged Off,451836,Short Term,695,929100,0,Home Mortgage,14014.02,NA,14.7,10,0,58596,297550,0,0
75f4d67c-d8c4-4e24-8e46-31bb3dce87ce,6b171e13-8ac3-49bc-9029-d4df51be25c1,Charged Off,331320,Short Term,711,991952,10,Home Mortgage,14217.89,8,8.2,8,0,145635,203170,0,0
0e02f402-5c21-4cd9-a6ab-7b60ee4282e9,36b6764e-7e3a-43cb-94a3-962de4c0d092,Fully Paid,316514,Long Term,611,759316,2,Rent,16451.91,NA,10.5,7,0,114304,252560,0,0
276b1e92-5b10-418f-8c02-667ecdd2cccf,bcffc3a3-5eb3-419f-b2a4-37057688aeec,Fully Paid,276122,Short Term,709,759221,2,Rent,17715.41,NA,9.5,11,0,304000,414590,0,0
7207d6ad-f159-4987-b282-9cf3d4cad46b,8f4a075b-3591-4083-9131-2da745d3c655,Charged Off,366190,Short Term,709,930145,4,Rent,29842.16,14,12,10,0,157358,211134,0,0
042b2f9a-a9ea-4159-b0b4-ce4f415614d2,d4f6e395-1912-4561-b9b3-2519994e4d91,Fully Paid,213950,Short Term,703,525160,0,Rent,5251.6,NA,13,5,0,184547,238744,0,0
f764466f-262d-4304-bead-90483a91858c,967b0560-3470-4386-9615-1a35323aa932,Fully Paid,115500,Short Term,726,997481,4,Rent,11304.81,NA,10.6,4,0,212040,277420,0,0
627df2ee-94ab-4151-bf77-839fc6390e55,ed7785cd-d319-4f95-87e0-2130cb606a53,Fully Paid,71390,Short Term,713,474240,3,Home Mortgage,8378.24,NA,14.1,5,0,100301,120846,0,0
e5c36979-026d-4e89-8e87-971afd9d7115,59b3fdc4-239f-475f-b5c1-6fd819588875,Fully Paid,216106,Short Term,740,634714,1,Rent,4125.66,NA,9.9,9,0,5073,178112,0,0
cf984de3-10ac-4ce5-bafe-ca18b1af4304,4a1d829b-6ce5-4792-bab4-91141f7de24c,Fully Paid,173580,Short Term,706,899498,0,Own Home,2781.03,47,6.5,3,0,107787,303666,0,0
0260ada3-d962-4591-8fac-f535e3e5ea97,e37adcc0-dbda-4466-9f40-acab13f1b167,Fully Paid,110374,Short Term,695,381254,0,Rent,8038.14,20,9.4,10,0,128953,242792,0,0
53c5513f-25f3-4691-8177-4ba7e273e658,14a3a32a-9426-437a-9874-ab6afc2f1c44,Charged Off,175318,Short Term,727,827564,10,Home Mortgage,12068.61,67,14.7,10,0,39273,402402,0,0
ed3075d3-7327-4917-984f-d269504b5b7c,649aed69-fee7-4b89-99e3-18b80daac0d0,Charged Off,235334,Short Term,732,612142,5,Rent,14487.12,NA,9.1,11,0,277077,478148,0,0
89d1c68e-4a79-4a3b-97c8-4329f360a11c,65a8beb1-74e7-45ad-914e-d8dc54b27525,Fully Paid,234256,Short Term,701,867065,7,Rent,12644.5,60,11,10,0,157206,323312,0,0
d6ad8ed3-82ca-45bf-9978-19ce6e865488,1819be39-5691-4626-8a3d-0c72450b4da4,Fully Paid,185328,Long Term,723,914546,10,Rent,12575.15,46,11.7,8,0,29108,200640,0,0
763123ce-e55f-44e5-80a8-359670dbce13,1c7001a1-a068-4a8c-8856-7c4ee6948d02,Fully Paid,398508,Long Term,674,895394,7,Own Home,22235.89,3,13.2,13,0,287983,470976,0,0
1cd86e11-53eb-44be-b436-948e3026c6af,c592639e-cb22-4ea7-8b86-07ab9c8cfa89,Fully Paid,150788,Short Term,736,948841,2,Rent,14707.14,NA,14.8,14,1,119814,299640,1,0
89c1cf18-0168-4ee1-bb83-5b858cbaed94,0fc48263-a790-4c70-be5a-dd0c9b084390,Charged Off,324962,Short Term,639,937080,3,Rent,19053.96,25,7,8,0,132810,184360,0,0
0fcddff8-47d7-43c2-a190-a575a0fc8bea,534fd5ad-64b1-49d5-8677-d5a77e813b6d,Charged Off,366718,Long Term,669,712348,2,Home Mortgage,11100.75,74,10.1,10,0,272061,332288,0,0
d32936b9-acac-431e-8145-5599d1b2619c,5be24a4a-5c3f-4fc4-9855-54b5e87d7efa,Charged Off,93544,Short Term,713,769424,0,Rent,9874.3,NA,8.3,10,0,55138,213488,0,0
deee3bd2-a467-432b-87de-b51eb08d1383,539a4463-3160-45d5-aff9-d7be023402f7,Fully Paid,154550,Short Term,743,762660,2,Rent,6546.07,NA,10.8,12,0,15675,172832,0,0
8ea34f88-367d-4ef5-bc88-37d4f4d570d2,742bb46d-ab09-416e-a7e8-8fd7d7cfa62e,Fully Paid,151558,Short Term,740,747992,8,Rent,13900.21,NA,13.9,9,0,313975,491282,0,0
e4521673-e980-4054-baa1-346b3b80104f,12f22965-53f0-4ec7-8a01-62df72a3edf0,Fully Paid,220484,Long Term,676,856881,6,Home Mortgage,16702.14,NA,11.1,16,0,246772,409948,0,0
00728d16-8e77-4f9e-8932-cfe99376f9c0,fb8be894-973b-464d-94db-c54508de8617,Fully Paid,232166,Short Term,726,713336,4,Home Mortgage,7014.42,13,13.4,6,1,155154,227700,1,0
88f35f20-8db5-4b6d-8a1e-4b49750ddea0,3e871c9f-6ece-4b62-bbec-2cbc8776ebdf,Fully Paid,108548,Short Term,745,881125,0,Rent,12915.82,NA,10.3,10,0,35929,193446,0,0
86af66bf-3761-40e9-8674-1bc410226e14,fea64e9c-cee2-493e-9be0-0ab705315671,Fully Paid,157564,Short Term,745,972040,8,Home Mortgage,14256.46,35,12.9,9,0,133285,236346,0,0
cb0c5630-a453-4bd4-8acf-8c47c8c36573,0210d7c8-b9c5-43f6-8419-dda52090f568,Fully Paid,245212,Short Term,738,803111,1,Rent,8901.12,80,7.7,11,0,193325,380688,0,0
2db8bfd7-da59-401d-8e2e-917637ebc052,990fa9d1-edc6-4c41-bc2b-b1272f38b652,Fully Paid,65142,Short Term,703,531012,3,Rent,9646.68,NA,12.8,9,1,28196,59136,1,0
4d8596bd-67ef-4aaa-b158-27f4546d7766,17a6b386-05d5-455a-9a43-464a824303bc,Fully Paid,264308,Long Term,717,951140,10,Home Mortgage,17437.63,NA,10.5,8,0,228342,392876,0,0
d53eb31a-6444-431c-afb9-094bfdb302a8,2bbcab66-b471-48e0-8097-89d35271d95c,Fully Paid,60610,Short Term,723,972097,3,Rent,14662.3,28,12.5,17,2,71459,207922,2,0
95f47b87-c1aa-4c9f-8e2e-6ded12c1f702,6b943fa5-32b1-4617-a562-4cbadfa0c769,Fully Paid,101354,Short Term,713,622402,7,Home Mortgage,6431.69,NA,9.9,10,0,248957,342364,0,0
13b3d629-2c9b-435e-b64a-a998662589b9,19179d9e-deb9-4ac6-981c-d867804c1e62,Fully Paid,201080,Short Term,708,741570,3,Rent,15078.59,14,11.6,7,0,80541,95656,0,0
08d2327d-6f3f-4041-86f1-288c7eff0f6f,a9792dd0-74d4-4105-bb16-7f2e7cf23836,Fully Paid,117106,Short Term,688,702392,7,Home Mortgage,11004.04,NA,11.1,9,0,230280,455818,0,0
3481c236-53a6-4bbd-87f4-1cc6d30caf75,36825378-198f-4287-a380-d08e884218b0,Charged Off,111892,Short Term,720,676438,5,Home Mortgage,15614.58,63,10.4,8,0,185117,311080,0,0
e587c38b-0fc9-4269-a6f4-3ad2c20a83c7,13d58910-a581-4369-8192-1ef2552fa5e4,Charged Off,52030,Short Term,725,648641,5,Rent,4318.89,NA,14.4,12,0,41819,66528,0,0
0ccaf49b-b31d-42f0-8c6e-863948c8f115,49acc9ff-69c0-4042-884f-afc4f65c1b4a,Fully Paid,120142,Short Term,712,384294,10,Rent,1537.1,68,10.8,3,0,71345,106722,0,0
891e7062-a757-478e-b45c-63d11daddb91,a91196a8-1d8f-4ab2-bc29-c48fe7d26fa5,Charged Off,108262,Short Term,663,860111,3,Rent,4881.1,NA,9.1,9,0,108547,315766,0,0
c8169b3b-8797-4d0e-8074-c50aae90c1bf,310e2e5a-30f6-4af6-956b-0a42345c4015,Fully Paid,21736,Short Term,722,844493,2,Own Home,18367.49,NA,12.8,10,0,284354,417296,0,0
420a8ba0-7c36-4675-a8bd-a93197406933,66565281-e954-490a-aa82-ec389b21f66f,Charged Off,80036,Short Term,727,549100,3,Own Home,7367.25,9,5.9,19,0,127566,393866,0,0
3cd8c51a-b35d-4bda-893e-d36d4dd6e1d6,628bcba0-b4a9-4e5e-a476-8e6d38472b3c,Fully Paid,216348,Short Term,741,747384,10,Rent,17875.01,5,14.9,9,0,161880,468600,0,0
19677e74-9524-4c59-85c5-16f51be6afe6,062852ed-1592-4c54-b146-12d11cde5b3d,Charged Off,93874,Short Term,737,828856,10,Rent,15679.18,27,8.5,6,1,36043,68530,0,0
3967a4cd-ec2e-4966-9e9b-1c88997375dc,1634ff45-7707-49c4-b924-a7dafdb45796,Fully Paid,324962,Short Term,619,817228,10,Rent,3554.9,NA,11.1,4,0,231800,273042,0,0
bfae7d72-0786-45df-a5d2-14b4acaf91e0,0063a8f9-1c0d-43b6-a5ca-6b432c47e7a0,Charged Off,262042,Long Term,692,942970,4,Rent,16109.15,NA,6.4,10,0,196403,429088,0,0
a67f1243-3e5f-4d1f-a308-00c9cec29a92,7507441f-93d4-40c6-bf54-0a3d30751d0c,Fully Paid,218460,Long Term,713,528276,1,Home Mortgage,5810.96,13,11.6,8,0,71839,376420,0,0
a3084123-4ec0-4d99-acc4-2f489a85184e,0216dd55-86b7-423c-9fd9-06d4b28d2383,Fully Paid,204974,Short Term,694,769291,10,Rent,3538.75,76,14.1,6,0,85842,139612,0,0
ed10ce2f-bc1e-4233-890b-74ee652cd3ca,a64fd577-25bd-400a-a723-be426a3743b2,Fully Paid,120472,Long Term,735,770640,0,Rent,7513.74,NA,8.8,8,0,122303,234080,0,0
98265d55-bee6-4838-8922-38524e337695,e37894bf-f5d2-4648-8da9-0c5f9305dfb7,Fully Paid,414348,Short Term,717,804574,0,Rent,7308.16,20,10.5,7,0,16720,143462,0,0
28ce5ac4-a027-41df-8ca4-406cd7f04034,fbd76bfc-9956-49da-beeb-aacf9ae90a28,Fully Paid,143330,Short Term,718,744572,8,Home Mortgage,17125.08,NA,14.8,13,0,149549,487784,0,0
062bbae4-6bf5-4f75-bd6f-4461a5302be6,6e505130-2d08-411b-bf4a-99a80b7f7d0a,Fully Paid,325094,Short Term,711,787474,4,Home Mortgage,14239.93,7,6.5,11,0,232674,425612,0,0
bd37e3e4-9130-4c53-ad6a-70bd58299a14,53d8a4dd-7b75-4301-9310-beee0e07e7a0,Fully Paid,300586,Short Term,680,838926,7,Rent,7690.25,63,6.1,12,0,187910,300124,0,0
a3568d0d-200c-4164-b0e1-c740ad22f94a,543a6b53-7147-4cc8-9e70-466fe4209b2b,Fully Paid,320650,Short Term,725,770564,4,Home Mortgage,18943,31,9.5,10,0,209798,417406,0,0
950f71d9-2781-4958-88cd-4fdcb6196e4b,55c4d64a-0df4-440f-8499-787f0e253064,Fully Paid,67100,Long Term,702,946447,6,Home Mortgage,6049.41,76,12.1,11,0,57931,124916,0,0
2be6f5dd-ed35-4dac-b334-b4208f8ca84b,a0fa5eeb-7997-4ab3-899e-585e1b59ad5c,Fully Paid,65318,Short Term,720,846203,3,Rent,10506.81,22,9.1,19,0,111682,152504,0,0
5bc218ef-0f4a-4a03-8898-a69455f6707d,1ffea0f4-5548-4a73-8163-f1662d07b1a2,Fully Paid,145750,Short Term,717,747726,2,Home Mortgage,18755.66,12,12.4,7,0,160550,289124,0,0
82d03309-a1e9-467e-aedb-f281ebe769f3,36017d5d-8809-4186-9983-faf45659411f,Fully Paid,168344,Long Term,713,703532,9,Own Home,10494.27,44,14.4,4,0,171855,250294,0,0
0fba3b34-ae16-49cf-92fb-5102861bb225,da2d6cc4-2f80-41de-97c9-b35ca2131a22,Fully Paid,123596,Short Term,724,936320,1,Rent,12094.07,73,11,9,0,128801,221276,0,0
b9e61f2a-e1b0-4eac-8f8e-85255b94f401,fe34bdd7-4cc6-46d4-ac57-356dfe966d5c,Fully Paid,133738,Short Term,708,577467,1,Home Mortgage,3330.13,NA,8,6,0,96064,309870,0,0
348a76d8-ac5b-462f-88b2-68f03e293274,d273917a-9db6-476b-bc34-307dd5dbc87a,Fully Paid,381678,Short Term,691,918574,10,Home Mortgage,9874.68,NA,14.6,6,0,101460,195140,0,0
b5b79327-a7f0-4493-b8ee-e69a3e5b4c8f,e0c2f594-5709-472f-9f30-3cef4966cec9,Charged Off,215600,Short Term,749,558600,7,Rent,7820.4,18,12.2,6,0,76418,358226,0,0
0b11a9dc-45fb-4722-9c4f-4661fe2e2705,ce4ba6ce-90c2-4a3d-ab58-bba635d89b7d,Charged Off,175054,Short Term,718,486856,10,Home Mortgage,9574.67,NA,10.2,7,0,141512,234058,0,0
1985a364-78a1-413a-b164-e3ce6a4776ea,950f08bf-cfa0-4026-83cf-28a887db35bd,Fully Paid,246114,Short Term,709,772920,2,Rent,6956.28,46,13.7,3,0,109231,134266,0,0
e87fd556-4b4c-42f5-b896-25e8c305b3fb,b4d108df-5832-413e-b2c9-6af56cf8e876,Fully Paid,149402,Short Term,729,705470,4,Rent,10346.83,16,12.9,8,0,94525,285802,0,0
a97fc1bd-9746-453a-b559-92c39ee0d3cd,254bd22b-2566-44c1-ae25-f3f569e1b0f3,Fully Paid,97768,Short Term,713,487882,0,Rent,11099.23,NA,7.6,10,0,111017,267212,0,0
8befa3b0-46e1-4a29-911e-91c0197ad88f,dbf48fba-884c-49e1-b003-f863717825d6,Fully Paid,61996,Short Term,708,397727,0,Rent,4646.83,29,9.6,6,0,57665,117370,0,0
e68ef628-301e-4aab-9447-a9e2f7c10e62,c44e533a-8b75-4ed5-8cd9-f2e18492398e,Fully Paid,51744,Short Term,750,279357,0,Rent,3654.84,16,8.8,8,0,15979,155474,0,0
6d4847e5-4dd0-4350-8441-585ef4361ff5,6ff975b6-a272-4726-8bf9-a35f4481788b,Fully Paid,39732,Short Term,748,440648,5,Rent,9720.02,NA,10.6,13,0,29507,438108,0,0
6a8b5529-bdea-4189-b9f9-15aa83181253,47901f69-19f8-4741-ad67-5c7fd4dc892b,Fully Paid,419980,Short Term,746,821465,2,Home Mortgage,11911.1,NA,11,10,0,27303,306966,0,0
abc78f7d-2b9a-4395-a175-082987e7d107,dc665e6c-60dd-4c97-be9d-48be62455079,Fully Paid,138028,Short Term,736,633270,1,Rent,5593.79,35,10.9,6,0,158802,310596,0,0
fe34bba4-5472-4585-9b01-72b2731477b8,9cd8fb6a-a29f-47b4-822a-b5ec641c35e8,Fully Paid,302478,Short Term,723,572052,3,Rent,14301.3,18,7,5,0,216524,353122,0,0
51855187-91ef-4b1e-9de7-0e05cda5f45f,ec436b16-e181-45ef-81c4-9122b05e1220,Fully Paid,136268,Short Term,718,569430,9,Rent,10487.05,NA,10.4,12,0,192793,342892,0,0
7fab579b-cf9a-4c3f-bb03-f54a29ed72cd,c71392e7-f086-4ecf-a35c-520138efb8c5,Fully Paid,151272,Short Term,690,570057,1,Rent,18859.4,NA,12,13,0,281979,380556,0,0
e00d9d4f-af68-4007-9bbd-4e46f7d31b26,8684a17b-db96-4bed-a4af-4b0f85c0ac66,Fully Paid,212718,Short Term,734,870219,4,Home Mortgage,15011.33,NA,10.8,11,0,166934,255332,0,0
5d4bbd15-2b5d-4f09-998d-7e99641a926c,22cd08e5-379c-4787-b6b1-9e10875d98a2,Charged Off,150590,Short Term,728,928910,9,Rent,17804.14,30,9.5,7,0,157795,331012,0,0
098bd267-69d4-4403-b457-fbcba7154d36,347f400c-44e4-4385-add2-2f68a706e5e3,Fully Paid,155628,Short Term,712,940785,6,Rent,14660.4,13,14.6,12,0,134045,171138,0,0
0b1d7240-8876-40a7-93f6-80b047df8237,f83faa82-f745-4aad-9cb4-7f7d18edd36b,Charged Off,175956,Short Term,675,733172,0,Rent,10447.72,NA,10,10,0,19266,22000,0,0
7c60fbec-0c92-4169-a8dc-f68e52a0508b,3602ac33-4776-4641-83db-b481421ab1c8,Fully Paid,199166,Short Term,716,576555,0,Rent,13164.72,NA,7.9,9,0,216733,262504,0,0
64af0157-f494-46ea-9d07-0ff9bad53af3,1aa8d9b1-94b2-4609-87c5-6ecdbf8f2725,Fully Paid,140228,Short Term,741,558942,6,Rent,3428.17,6,14.1,3,0,116850,209132,0,0
363229dd-c28b-4f63-9217-6bfd742b5b65,2dd83b4c-4f1c-4832-a37d-40c96f59f4a5,Fully Paid,203918,Short Term,719,518225,7,Rent,11789.88,39,9.8,14,0,112442,455224,0,0
1898a05f-5128-45f9-9ab3-dd4664d96088,da1622eb-32fd-4d96-91a5-4930da12b4fe,Charged Off,215050,Short Term,737,713184,4,Own Home,9770.56,NA,9.8,8,0,114532,200046,0,0
7acc038a-0557-4efa-91f6-6f25c66438b0,40394150-ddb2-4f62-b822-0223baa4c297,Fully Paid,218262,Short Term,722,942495,2,Home Mortgage,13980.39,61,14.9,9,0,259711,445522,0,0
627c2a43-fbe3-4dc9-b522-5ad3e9dbd2f9,6ee449e4-bd76-4132-952b-dceda73f68b8,Fully Paid,322938,Short Term,719,716642,7,Rent,4956.72,NA,14.5,9,0,171589,475310,0,0
174b767d-3778-4731-8626-06b5e04744a6,c3c1be35-7f71-45d7-be58-6b2c7b214d12,Fully Paid,156684,Short Term,708,664734,2,Home Mortgage,19166.63,1,14,10,0,175712,206756,0,0
868a492b-d2a1-49a9-b0ec-12ccf24ddfac,94d3139e-56e0-4f49-b2a7-3f578539e8d1,Fully Paid,278344,Long Term,714,901417,7,Home Mortgage,22385.23,56,15,15,1,154622,297902,0,0
63eb8c6f-0ffa-4640-b9c6-ca38e8a882ce,58dfe893-dc43-4631-8211-5d4ccaf18f1b,Fully Paid,134618,Short Term,684,775124,10,Home Mortgage,10141.06,NA,13.4,6,0,58482,109912,0,0
758f49f2-0217-4bfb-903b-c340df92692f,4253134c-e013-43d5-a526-7141d7a03cfa,Fully Paid,44616,Short Term,661,790058,4,Rent,1290.48,NA,7.6,6,0,43890,129316,0,0
8ae4afd9-2df0-44f0-a087-21810deb7aa9,9b6612c1-5177-4028-9054-ccc80385b6f3,Fully Paid,285582,Short Term,727,749626,9,Rent,17990.91,4,11.7,9,0,193192,230604,0,0
d266bcc4-96c6-48e6-a274-ef751c36d124,4e0301f1-017b-49d6-ba8b-6e12074a2648,Fully Paid,64416,Short Term,683,463600,6,Rent,3979.17,16,14.6,3,0,48089,415514,0,0
49f34ee5-ef66-49a0-91f4-13ee487983ca,0814e524-3959-4b71-9658-de8007f92f54,Fully Paid,134750,Short Term,711,471295,9,Rent,9779.68,NA,12,8,0,148086,226798,0,0
09147bc8-87e4-465a-b680-cf9c954518a0,649726d8-baa7-46b0-9e9c-69f0a0420a3a,Fully Paid,155474,Short Term,718,767296,10,Rent,4047.57,61,13.3,9,1,77577,182204,1,0
650ed939-4933-400d-9c73-cca8f65ab7db,7145fde7-9b08-41ab-8595-e04faed259b7,Fully Paid,378576,Long Term,665,732982,6,Home Mortgage,21195.07,17,13.4,14,0,271985,390742,0,0
945b22d9-7547-48e3-8fb8-b236211bc326,2156344d-4502-4059-9257-d590322737d2,Fully Paid,195536,Short Term,683,705793,0,Own Home,17233.19,12,9.7,7,0,167029,297990,0,0
02b3566a-13aa-43b6-88c8-ea66ce0fa3c2,176db828-12f6-469c-aa14-cc22ab60a237,Fully Paid,320166,Short Term,721,806455,2,Own Home,21975.97,NA,14.8,13,0,274740,429308,0,0
11d0d833-7abe-4b7f-9ce1-f4680ad7d7c9,76da7f49-e5bd-4d84-b057-043c39d48cdd,Fully Paid,213994,Short Term,740,924046,5,Rent,11242.49,17,10.8,6,0,55252,189266,0,0
f6bcb3cd-88a2-4ced-af3c-9d2c29f48692,a09b844a-4de1-49aa-b0fc-b9bd0805b295,Fully Paid,140558,Short Term,739,427329,2,Rent,9080.67,23,10,13,0,276317,431772,0,0
71d759dd-fa65-49f3-98a2-c47d065c912f,5126fa94-6507-467c-80fb-068b311aed36,Fully Paid,71940,Short Term,748,385719,1,Rent,3114.67,28,11.7,12,0,120726,219098,0,0
b0ed7ab3-3af7-458e-aef8-bd228312c470,50c024d1-fd54-465e-bd5b-9477cf662878,Fully Paid,187660,Short Term,712,489421,2,Home Mortgage,7137.35,81,10.9,7,0,210786,253704,0,0
d316fbc7-ffe1-462c-aa5d-3da73d2f3089,6d3beae9-bc7a-44c3-88d0-e5a37a99e2f2,Fully Paid,237974,Short Term,688,822073,9,Rent,8974.27,33,11.6,11,0,127642,168146,0,0
47b79419-cee4-421f-84e1-0ddf03a3e70f,70ac4172-32f2-4494-981c-c3007f4ddfa5,Fully Paid,262416,Long Term,722,717668,7,Home Mortgage,13216.97,62,11.6,6,0,211261,292952,0,0
b112a3d7-f603-4e49-95a4-7f2d6b7f9313,4d1c1256-0eb0-4842-8165-67bab0936e8f,Charged Off,53856,Short Term,739,969000,5,Home Mortgage,8236.5,60,10,14,0,12616,17952,0,0
d6ad8ed3-82ca-45bf-9978-19ce6e865488,1819be39-5691-4626-8a3d-0c72450b4da4,Fully Paid,185328,Long Term,723,914546,10,Rent,12575.15,NA,11.7,8,0,29108,200640,0,0
4b75e0da-2e39-4a18-bbf4-947f87b3fe29,634e1b1d-ad55-4931-a0e8-a509fa9b4a76,Charged Off,223146,Short Term,741,867236,10,Rent,20379.78,19,11.7,7,0,155439,196284,0,0
a4ec3c21-45ed-472c-8712-6fd423310cd1,4e774897-1dd8-4d0b-99a5-45e7e48b5dac,Fully Paid,208384,Short Term,712,525312,10,Rent,6697.69,NA,11.2,5,0,171114,213972,0,0
21db46b8-9ea9-461d-b174-32482cf04e52,da5ba426-31a4-4ad0-9a97-61b7d5e00745,Charged Off,253946,Short Term,732,667470,4,Rent,16797.71,NA,8.9,7,0,197030,282700,0,0
74047c54-d9ee-4a78-9a89-59744491b280,63ed6bad-4c3d-4721-8fcd-6bc42c874cc0,Fully Paid,179080,Short Term,706,908637,1,Home Mortgage,10903.53,NA,13.5,8,0,141493,264264,0,0
7e4e7506-2d9f-4fc8-a4a4-2d50d7c2861d,f51e3bb1-c472-42ff-bdb4-7f5a6965ce10,Fully Paid,327228,Short Term,749,678262,8,Rent,16334.68,NA,10.9,13,0,216277,473374,0,0
8a27f6cd-9630-427e-9b8f-62e74b3272ec,fa66de4f-a522-4777-a399-e08b14982e41,Fully Paid,193754,Short Term,710,743660,3,Rent,12332.33,NA,8.8,13,0,182039,365970,0,0
5871e47a-319c-46fd-ba14-753ebb03b180,6e2e72c4-0b89-4267-86ee-253e3f0cb0e0,Fully Paid,86592,Short Term,726,934705,0,Rent,15811.99,NA,10.5,14,0,171931,309606,0,0
b21b4244-c087-4cb1-bbde-510c3cf46666,36c8963f-b12f-42fd-9abb-91ac409e4faa,Fully Paid,156376,Long Term,733,810293,3,Home Mortgage,10209.65,NA,14.4,9,0,141911,424622,0,0
